Fp1,Fp2,C3,C4,P7,P8,O1,O2,time_board
-5218.931164614101,-187500.02235174447,8701.847040873414,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.505364
-5156.547445839339,-187500.02235174447,8720.443692260229,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5085251
-5154.736954538459,-187500.02235174447,8701.265895517576,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5124135
-5193.450175935051,-187500.02235174447,8677.81891558396,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.517432
-5192.064367778822,-187500.02235174447,8672.38744168132,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5225375
-5142.01881194339,-187500.02235174447,8680.411717940775,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.525532
-5133.122817650177,-187500.02235174447,8662.329156676431,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5295217
-5208.26938250892,-187500.02235174447,8656.718868818149,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.53257
-5229.771760674926,-187500.02235174447,8694.58272392544,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5364068
-5161.129553452677,-187500.02235174447,8709.558392710494,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5405307
-5137.392000841141,-187500.02235174447,8698.449575716208,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5444803
-5184.867106064214,-187500.02235174447,8683.540962164518,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5495303
-5216.159548301644,-187500.02235174447,8689.330063978441,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5534668
-5185.247085719953,-187500.02235174447,8704.909229863792,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5574615
-5151.674765548082,-187500.02235174447,8703.00933158509,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.561741
-5172.774812313893,-187500.02235174447,8681.372842952353,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5655222
-5184.844754319758,-187500.02235174447,8655.444819384196,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5685065
-5189.113937510721,-187500.02235174447,8672.0968690034,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5725186
-5162.627120331183,-187500.02235174447,8695.409738470285,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5774865
-5178.765079827915,-187500.02235174447,8673.236807970621,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5815344
-5225.7931501618805,-187500.02235174447,8669.459363157674,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5845635
-5206.883574352691,-187500.02235174447,8689.263008745076,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.58859
-5154.8263615162805,-187500.02235174447,8701.757633895593,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.5925658
-5154.133457438166,-187500.02235174447,8680.456421429684,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.596532
-5183.838925819269,-187500.02235174447,8652.829665282925,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.600648
-5214.997257589967,-187500.02235174447,8651.08622921541,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6056192
-5178.720376339004,-187500.02235174447,8699.567162938973,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6086926
-5148.858445746714,-187500.02235174447,8700.505936206095,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.61157
-5207.129443541699,-187500.02235174447,8666.866560800858,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6166036
-5214.773740145414,-187500.02235174447,8669.928749791236,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.620699
-5171.344300668753,-187500.02235174447,8693.666302402771,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6246145
-5155.698079550038,-187500.02235174447,8705.311561263987,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.628616
-5172.8418675472585,-187500.02235174447,8671.225150969643,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.632822
-5228.162435074143,-187500.02235174447,8668.967624779658,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6366148
-5191.125594511699,-187500.02235174447,8703.791642641025,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6396637
-5165.130515710177,-187500.02235174447,8703.232849029642,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.644696
-5198.300504481853,-187500.02235174447,8680.769345852059,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6485932
-5220.406379748151,-187500.02235174447,8671.42631666974,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6528163
-5159.095544707245,-187500.02235174447,8678.712985362172,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6568766
-5134.665088017594,-187500.02235174447,8678.467116173162,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6606784
-5191.237353233976,-187500.02235174447,8669.81699106896,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6648507
-5229.011801363445,-187500.02235174447,8662.776191565537,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6678405
-5191.147946256155,-187500.02235174447,8683.831534842437,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6736531
-5147.919672479591,-187500.02235174447,8695.186221025733,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6767612
-5179.346225183753,-187500.02235174447,8674.24263647111,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.680817
-5218.484129724995,-187500.02235174447,8659.043450241501,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6847708
-5193.964266057524,-187500.02235174447,8658.752877563582,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6886692
-5159.363765640708,-187500.02235174447,8677.483639417129,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6927838
-5174.473544892496,-187500.02235174447,8673.795601582004,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6958127
-5206.637705163683,-187500.02235174447,8668.14061023481,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.6997175
-5206.481242952495,-187500.02235174447,8662.440915398707,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7046895
-5173.802992558836,-187500.02235174447,8674.399098682297,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7087088
-5179.703853095038,-187500.02235174447,8671.962758536669,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7127073
-5216.360714001741,-187500.02235174447,8665.57015962245,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7157805
-5220.674600681616,-187500.02235174447,8675.360223693875,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.719862
-5163.364727898208,-187500.02235174447,8683.742127864614,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.723735
-5141.7952944988365,-187500.02235174447,8674.019119026556,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.727735
-5230.352906030763,-187500.02235174447,8660.339851419909,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7328224
-5230.934051386601,-187500.02235174447,8665.458400900174,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7367532
-5182.721338596504,-187500.02235174447,8672.610959125872,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7408724
-5171.6125216022165,-187500.02235174447,8687.541924422017,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7437823
-5208.559955186839,-187500.02235174447,8666.151304978288,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7478871
-5215.377237245708,-187500.02235174447,8654.103714716877,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7518084
-5155.072230705289,-187500.02235174447,8666.464229400663,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.755813
-5130.105332148711,-187500.02235174447,8675.404927182786,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.76081
-5211.264516265931,-187500.02235174447,8680.702290618694,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.76503
-5221.389856504185,-187500.02235174447,8673.460325415173,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7689908
-5183.54835314135,-187500.02235174447,8662.440915398707,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7718823
-5155.139285938655,-187500.02235174447,8669.057031757478,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.77584
-5179.189762972565,-187500.02235174447,8665.1454764778,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7798932
-5212.963248844534,-187500.02235174447,8651.33209840442,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7839632
-5214.8184436343245,-187500.02235174447,8666.687746845217,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7879074
-5168.192704700555,-187500.02235174447,8691.118203534867,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.792915
-5182.319007196308,-187500.02235174447,8677.237770228121,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7969215
-5234.376220032718,-187500.02235174447,8661.122162475844,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.7999318
-5221.054580337355,-187500.02235174447,8671.940406792213,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8038862
-5165.68930932156,-187500.02235174447,8680.881104574335,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8079183
-5167.298634922342,-187500.02235174447,8671.71688934766,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8119376
-5205.117786540722,-187500.02235174447,8645.163016934755,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8159952
-5204.4248824626075,-187500.02235174447,8638.412790109252,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8208735
-5158.8720272626915,-187500.02235174447,8665.614863111361,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8249245
-5147.316175379297,-187500.02235174447,8675.896665560802,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8279839
-5221.456911737551,-187500.02235174447,8662.575025865439,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.831934
-5219.22173729202,-187500.02235174447,8661.09981073139,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.835922
-5178.921542039102,-187500.02235174447,8657.590586851906,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8400493
-5168.1480012116435,-187500.02235174447,8664.05024099949,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.844038
-5205.408359218641,-187500.02235174447,8658.104676974377,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8491127
-5257.778496477425,-187500.02235174447,8657.56823510745,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8520567
-5205.140138285177,-187500.02235174447,8675.181409738232,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8559597
-5163.49883836494,-187500.02235174447,8676.14253474981,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8599658
-5198.658132393138,-187500.02235174447,8657.344717662898,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8640063
-5240.969984647034,-187500.02235174447,8645.90062450178,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8680637
-5209.275211009409,-187500.02235174447,8655.064839728457,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8720353
-5144.231634644465,-187500.02235174447,8668.922921290747,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8770523
-5163.789411042859,-187500.02235174447,8652.784961794016,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8803232
-5211.331571499297,-187500.02235174447,8645.341830890398,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8841925
-5195.752405613948,-187500.02235174447,8673.885008559824,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8882382
-5170.78550705737,-187500.02235174447,8685.887895332324,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8920867
-5162.358899397719,-187500.02235174447,8671.67218585875,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.8960962
-5228.229490307509,-187500.02235174447,8657.121200218344,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9000945
-5231.805769420358,-187500.02235174447,8662.70913633217,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9051068
-5156.368631883697,-187500.02235174447,8667.023023012045,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9081557
-5125.076189646267,-187500.02235174447,8649.56631059245,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9111502
-5227.491882740484,-187500.02235174447,8632.199005150676,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9162536
-5258.940787189101,-187500.02235174447,8659.937520019714,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.920241
-5189.5162689109175,-187500.02235174447,8672.633310870327,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9244814
-5172.327777424786,-187500.02235174447,8679.160020251276,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.928397
-5224.139121072188,-187500.02235174447,8662.351508420887,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9333515
-5234.219757821531,-187500.02235174447,8655.444819384196,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9363887
-5180.486164150973,-187500.02235174447,8661.278624687031,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9391904
-5156.25687316142,-187500.02235174447,8654.170769950244,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.944297
-5180.93319904008,-187500.02235174447,8637.786941264503,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9482863
-5199.93218182709,-187500.02235174447,8623.057141668456,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9522977
-5182.006082773934,-187500.02235174447,8662.23974969861,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9562736
-5164.415259887607,-187500.02235174447,8685.44086044322,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9603732
-5184.844754319758,-187500.02235174447,8662.731488076626,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9633617
-5258.1361243887095,-187500.02235174447,8659.155208963777,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9673872
-5233.638612465694,-187500.02235174447,8681.395194696808,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9721594
-5178.921542039102,-187500.02235174447,8681.328139463441,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.976145
-5183.905981052635,-187500.02235174447,8661.725659576137,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9802606
-5217.053618079855,-187500.02235174447,8636.289374385999,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9841747
-5238.041906123389,-187500.02235174447,8647.353487891376,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9882658
-5182.274303707398,-187500.02235174447,8670.62165386935,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9912016
-5168.885608778669,-187500.02235174447,8667.984148023623,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9952292
-5220.004048347956,-187500.02235174447,8651.220339682144,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452461.9992356
-5223.200347805065,-187500.02235174447,8651.443857126696,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0042691
-5143.739896266448,-187500.02235174447,8652.784961794016,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0082312
-5109.184099338544,-187500.02235174447,8624.822929480426,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.012277
-5225.0331908504,-187500.02235174447,8626.722827759128,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0152216
-5260.505409300972,-187500.02235174447,8672.14157249231,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0192842
-5161.397774386141,-187500.02235174447,8674.600264382394,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0233457
-5190.343283455763,-187500.02235174447,8682.401023197297,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0282764
-5240.858225924758,-187500.02235174447,8674.689671360216,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0331056
-5240.746467202481,-187500.02235174447,8652.80731353847,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.036295
-5194.701873624548,-187500.02235174447,8667.76063057907,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0403037
-5170.047899490345,-187500.02235174447,8676.14253474981,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0433493
-5198.054635292845,-187500.02235174447,8653.053182727479,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.047321
-5218.707647169548,-187500.02235174447,8635.060028440956,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.051319
-5210.437501721085,-187500.02235174447,8658.61876709685,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0554364
-5170.606693101728,-187500.02235174447,8676.701328361194,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.06032
-5191.952609056546,-187500.02235174447,8656.562406606961,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.06432
-5233.75037118797,-187500.02235174447,8638.479845342617,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0683818
-5206.213022019032,-187500.02235174447,8645.788865779503,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0714123
-5154.78165802737,-187500.02235174447,8659.490485130607,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0753303
-5159.54257959635,-187500.02235174447,8639.79859826548,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0793324
-5219.489958225484,-187500.02235174447,8619.32440034442,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0835173
-5188.041053776867,-187500.02235174447,8649.633365825817,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0885437
-5140.6777072760715,-187500.02235174447,8661.055107242479,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.091407
-5216.830100635302,-187500.02235174447,8662.329156676431,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.095363
-5265.020461680944,-187500.02235174447,8675.0472992715,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.0994873
-5251.117676629744,-187500.02235174447,8659.244615941598,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1044238
-5189.002178788445,-187500.02235174447,8666.866560800858,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.108415
-5170.897265779647,-187500.02235174447,8650.974470493135,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1113744
-5215.980734346001,-187500.02235174447,8656.897682773792,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1154256
-5222.954478616057,-187500.02235174447,8676.366052194364,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1194468
-5157.665033062105,-187500.02235174447,8678.154191750788,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.123466
-5159.788448785359,-187500.02235174447,8663.938482277214,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.127439
-5203.083777795288,-187500.02235174447,8640.80442676597,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1324763
-5223.021533849423,-187500.02235174447,8650.013345481557,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1365926
-5189.538620655372,-187500.02235174447,8677.751860350592,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1395855
-5125.970259424479,-187500.02235174447,8664.38551716632,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.143659
-5196.0876817807775,-187500.02235174447,8650.61684258185,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1476188
-5266.5850837928165,-187500.02235174447,8656.182426951222,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1516588
-5221.635725693193,-187500.02235174447,8667.850037556891,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.155635
-5164.839943032258,-187500.02235174447,8673.661491115272,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1606343
-5193.763100357425,-187500.02235174447,8653.008479238568,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1636074
-5259.723098245036,-187500.02235174447,8641.251461655076,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1676276
-5227.000144362467,-187500.02235174447,8665.458400900174,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1715448
-5159.6990418075375,-187500.02235174447,8677.81891558396,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1755524
-5188.801013088348,-187500.02235174447,8671.471020158651,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.179624
-5225.323763528319,-187500.02235174447,8639.79859826548,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1835427
-5182.810745574325,-187500.02235174447,8619.0338276665,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.1885605
-5195.305370724842,-187500.02235174447,8649.1416274478,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.191642
-5201.206231261043,-187500.02235174447,8697.711968149182,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452462.195622
